Fiscal Year,Month (abbv),Component,Region,Area of Responsibility,Inbound/Outbound,Mode of Transportation,Seizure Type,Category,Event ID,Quantity Seized
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,5427626111.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,8455608508.0,4.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,3400971525.0,3.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,876115538.0,3.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,3630292901.0,6.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,5160069569.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,8584054222.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,5532725607.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,9082708057.0,4.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Magazine,1116574928.0,2.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,4422144475.0,4.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,4012526714.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,6194851809.0,2.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,1305959634.0,4.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,643006492.0,3.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,5149364293.0,16.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,7117284007.0,19.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Magazine,9899451809.0,3.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,9555963825.0,47.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Magazine,43635072.0,2.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,43635072.0,2.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2570867636.0,2.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,San Francisco Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),4726805775.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Tampa Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),1080665373.0,200.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Baltimore Field Office,OTHER,Air,Ammunition & Gun Parts,Ammunition,3026399612.0,140.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Baltimore Field Office,OTHER,Air,Weapons,Handgun,3026399612.0,2.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Baltimore Field Office,OTHER,Air,Ammunition & Gun Parts,Magazine,3026399612.0,5.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,OTHER,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,1950218686.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,San Juan Field Office,OTHER,Air,Ammunition & Gun Parts,Magazine,956691187.0,11.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Scope,2388814348.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Scope,919387555.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Air,Weapons,Handgun,7426797338.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Air,Weapons,Handgun,7426797338.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Air,Weapons,Long Arm,7426797338.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Magazine,7426797338.0,18.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Houston Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Scope,7426797338.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Los Angeles Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Ammunition,1866407981.0,8.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Los Angeles Field Office,OUTBOUND,Air,Weapons,Handgun,1866407981.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Los Angeles Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Scope,3149008215.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Ammunition,6561147776.0,2351.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Weapons,Handgun,6561147776.0,4.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Case,6561147776.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Magazine,6561147776.0,8.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,6561147776.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Weapons,Long Arm,9872908432.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Magazine,9872908432.0,3.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Weapons,Long Arm,6719379432.0,2.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Case,6719379432.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Magazine,6719379432.0,8.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Receivers,5630975873.0,2.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Weapons,Handgun,3504376744.0,25.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Case,3504376744.0,25.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Magazine,3504376744.0,50.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Magazine,1438598502.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Scope,9110672914.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Scope,3355008919.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,3355008919.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Weapons,Handgun,2481746227.0,18.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Magazine,2481746227.0,23.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Weapons,Handgun,9215068687.0,4.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Weapons,Long Arm,9215068687.0,10.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,Miami Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Magazine,9215068687.0,14.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,OUTBOUND,Air,Weapons,Handgun,5856234577.0,1.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,OUTBOUND,Air,Weapons,Long Arm,5856234577.0,3.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Magazine,5856234577.0,7.0
2024,DEC,Office of Field Operations,Central/Coastal/Other,New York Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Magazine,7010972887.0,1.0
2024,DEC,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2934409846.0,58.0
2024,DEC,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,2934409846.0,1.0
2024,DEC,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,7405942671.0,50.0
2024,DEC,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Weapons,Handgun,7405942671.0,2.0
2024,DEC,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,7405942671.0,3.0
2024,DEC,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,6109507536.0,7.0
2024,DEC,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Weapons,Handgun,6109507536.0,1.0
2024,DEC,Office of Field Operations,Northern Border,Detroit Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,6109507536.0,1.0
2024,DEC,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Weapons,Handgun,2642083529.0,3.0
2024,DEC,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Weapons,Long Arm,2642083529.0,11.0
2024,DEC,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Weapons,Long Arm,2642083529.0,2.0
2024,DEC,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Ammunition & Gun Parts,Case,2642083529.0,2.0
2024,DEC,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,2642083529.0,12.0
2024,DEC,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Ammunition & Gun Parts,Scope,2642083529.0,4.0
2024,DEC,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2642083529.0,8.0
2024,DEC,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,6605545709.0,600.0
2024,DEC,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,3787096075.0,9.0
2024,DEC,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Weapons,Handgun,3787096075.0,1.0
2024,DEC,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,3787096075.0,1.0
2024,DEC,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Weapons,Long Arm,9764152551.0,2.0
2024,DEC,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,6181927822.0,4.0
2024,DEC,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Weapons,Handgun,6181927822.0,1.0
2024,DEC,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,6181927822.0,1.0
2024,DEC,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Weapons,Handgun,6942578179.0,1.0
2024,DEC,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,6942578179.0,1.0
2024,DEC,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,5765725877.0,27.0
2024,DEC,Office of Field Operations,Southwest Border,El Paso Field Office,INBOUND,Land,Weapons,Handgun,5765725877.0,1.0
2024,DEC,Office of Field Operations,Southwest Border,Laredo Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,8472185167.0,1.0
2024,DEC,Office of Field Operations,Southwest Border,Laredo Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,6644441003.0,43.0
2024,DEC,Office of Field Operations,Southwest Border,Laredo Field Office,INBOUND,Land,Weapons,Handgun,6644441003.0,1.0
2024,DEC,Office of Field Operations,Southwest Border,Laredo Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,6644441003.0,3.0
2024,DEC,Office of Field Operations,Southwest Border,Laredo Field Office,INBOUND,Land,Ammunition & Gun Parts,Other Ammunition & Gun Parts,6644441003.0,1.0
2024,DEC,Office of Field Operations,Southwest Border,Laredo Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,3475471623.0,115.0
2024,DEC,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,8613670882.0,39.0
2024,DEC,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,3949089134.0,1.0
2024,DEC,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,1395575469.0,3.0
2024,DEC,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Weapons,Handgun,1395575469.0,1.0
2024,DEC,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,1395575469.0,1.0
2024,DEC,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,8033445603.0,17.0
2024,DEC,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Weapons,Handgun,8033445603.0,2.0
2024,DEC,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Weapons,Long Arm,8033445603.0,1.0
2024,DEC,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,8033445603.0,3.0
2024,DEC,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,7885060729.0,24.0
2024,DEC,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Weapons,Long Arm,7885060729.0,2.0
2024,DEC,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,6873997627.0,385.0
2024,DEC,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,6213738364.0,248.0
2024,DEC,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Weapons,Handgun,6213738364.0,1.0
2024,DEC,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,6213738364.0,2.0
2024,DEC,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,1516285349.0,100.0
2024,DEC,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Weapons,Long Arm,1516285349.0,1.0
2024,DEC,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,1516285349.0,1.0
2024,DEC,Office of Field Operations,Northern Border,Seattle Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,6433562912.0,6.0
2024,DEC,Office of Field Operations,Northern Border,Seattle Field Office,INBOUND,Land,Weapons,Handgun,6433562912.0,1.0
2024,DEC,Office of Field Operations,Northern Border,Seattle Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,7301415857.0,2.0
2024,DEC,Office of Field Operations,Northern Border,Seattle Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,8937658526.0,6.0
2024,DEC,Office of Field Operations,Northern Border,Seattle Field Office,INBOUND,Land,Weapons,Handgun,8937658526.0,1.0
2024,DEC,Office of Field Operations,Northern Border,Seattle Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,8827127875.0,87.0
2024,DEC,Office of Field Operations,Southwest Border,Laredo Field Office,OTHER,Land,Weapons,Handgun,7264663373.0,1.0
2024,DEC,Office of Field Operations,Southwest Border,Laredo Field Office,OTHER,Land,Ammunition & Gun Parts,Magazine,7264663373.0,1.0
2024,DEC,Office of Field Operations,Northern Border,Buffalo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,3986542635.0,1.0
